日期,股票代碼,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
2026-06-30,3293,2844781,2229686102,773.0,792.0,767.0,789.0,20.0,5935
2026-06-29,3293,1575913,1211049811,753.0,775.0,749.0,769.0,24.0,3955
2026-06-26,3293,1752056,1314675951,758.0,759.0,745.0,745.0,-15.0,7219
2026-06-25,3293,1159093,883329900,771.0,771.0,757.0,760.0,3.0,2925
2026-06-24,3293,1182689,897260950,761.0,763.0,752.0,757.0,-3.0,4014
2026-06-23,3293,1895521,1457216114,786.0,789.0,760.0,760.0,-18.0,7387
2026-06-22,3293,1888208,1476825070,800.0,800.0,775.0,778.0,-15.0,7642
2026-06-18,3293,3084337,2441627380,779.0,797.0,774.0,793.0,18.0,7198
2026-06-17,3293,1256934,969104664,768.0,778.0,766.0,775.0,3.0,3931
2026-06-16,3293,1702540,1302123871,757.0,772.0,754.0,772.0,21.0,4558
2026-06-15,3293,1402702,1058412914,760.0,761.0,749.0,751.0,-4.0,6478
2026-06-12,3293,2243898,1704157217,770.0,772.0,755.0,755.0,-7.0,7762
2026-06-11,3293,5589266,4329748114,810.0,815.0,755.0,762.0,-37.0,17134
2026-06-10,3293,5801421,4702230811,796.0,833.0,792.0,799.0,-1.0,17579
2026-06-09,3293,3363917,2662241682,780.0,800.0,776.0,800.0,20.0,6458
2026-06-08,3293,3741045,2880167065,740.0,786.0,740.0,780.0,-10.0,8604
2026-06-05,3293,3841936,3026603222,795.0,795.0,777.0,790.0,-10.0,8616
2026-06-04,3293,4283810,3425363092,788.0,809.0,781.0,800.0,11.0,9990
2026-06-03,3293,4159098,3291825273,800.0,800.0,787.0,789.0,-10.0,9780
2026-06-02,3293,6079462,4815406478,772.0,803.0,768.0,799.0,30.0,16203
2026-06-01,3293,2266439,1733322202,754.0,770.0,753.0,769.0,15.0,6542
2026-05-29,3293,2506121,1894065785,758.0,763.0,752.0,754.0,5.0,5042
2026-05-28,3293,2880224,2177225571,765.0,767.0,749.0,749.0,-7.0,8001
2026-05-27,3293,4872347,3669074057,741.0,763.0,734.0,756.0,21.0,13080
2026-05-26,3293,1533724,1132544030,741.0,746.0,734.0,735.0,-6.0,4626
2026-05-25,3293,1809840,1350100030,757.0,757.0,741.0,741.0,-7.0,5709
2026-05-22,3293,2169761,1626595967,746.0,756.0,741.0,748.0,8.0,5709
2026-05-21,3293,1401947,1031700621,728.0,741.0,728.0,740.0,12.0,3623
2026-05-20,3293,1598495,1169620315,737.0,741.0,725.0,728.0,0.0,3799
2026-05-19,3293,2108679,1540738978,716.0,736.0,715.0,728.0,11.0,4838
2026-05-18,3293,1361410,976298817,721.0,725.0,710.0,717.0,-4.0,5051
2026-05-15,3293,1783382,1285704599,724.0,729.0,717.0,721.0,-3.0,7322
2026-05-14,3293,1067956,775807402,726.0,730.0,724.0,724.0,0.0,3792
2026-05-13,3293,1391284,1013747808,734.0,740.0,724.0,724.0,-14.0,5825
2026-05-12,3293,2003274,1475127424,731.0,748.0,722.0,738.0,7.0,6599
2026-05-11,3293,1096649,803232713,741.0,741.0,727.0,731.0,-4.0,4924
2026-05-08,3293,1908694,1394434398,725.0,739.0,721.0,735.0,15.0,6224
2026-05-07,3293,2569118,1855012215,726.0,737.0,718.0,720.0,-11.0,11934
2026-05-06,3293,2007675,1468271596,738.0,740.0,724.0,731.0,-6.0,10002
2026-05-05,3293,1115376,824984057,743.0,747.0,736.0,737.0,-6.0,6182
2026-05-04,3293,1118534,832218912,750.0,750.0,741.0,743.0,-5.0,5487
2026-04-30,3293,2072976,1545817397,756.0,758.0,738.0,748.0,-8.0,7998
2026-04-29,3293,1083041,813887904,755.0,758.0,747.0,756.0,1.0,3284
2026-04-28,3293,1451310,1091438453,756.0,756.0,746.0,755.0,7.0,3698
2026-04-27,3293,1869678,1392093720,753.0,757.0,740.0,748.0,-5.0,7690
2026-04-24,3293,1322639,1002002239,766.0,770.0,750.0,753.0,-8.0,5627
2026-04-23,3293,2435165,1870772449,795.0,795.0,754.0,761.0,-29.0,12375
2026-04-22,3293,1810756,1426189576,780.0,793.0,779.0,790.0,11.0,5636
2026-04-21,3293,1384983,1081211901,794.0,795.0,776.0,779.0,-6.0,5909
2026-04-20,3293,1918867,1498839375,775.0,785.0,773.0,785.0,10.0,6626
2026-04-17,3293,1963565,1512969639,773.0,777.0,761.0,775.0,7.0,5260
2026-04-16,3293,2009494,1535689505,751.0,771.0,751.0,768.0,21.0,4777
2026-04-15,3293,1971123,1477168962,762.0,762.0,744.0,747.0,-12.0,9694
2026-04-14,3293,1508314,1151021539,770.0,770.0,757.0,759.0,-7.0,6494
2026-04-13,3293,745632,572458639,772.0,774.0,764.0,766.0,-3.0,3368
2026-04-10,3293,1888800,1452412966,768.0,777.0,757.0,769.0,5.0,5237
2026-04-09,3293,2388778,1825962362,773.0,779.0,753.0,764.0,-8.0,6551
2026-04-08,3293,2174848,1675785002,787.0,787.0,763.0,772.0,-3.0,6195
2026-04-07,3293,1267159,975330004,763.0,775.0,758.0,775.0,20.0,4477
2026-04-02,3293,999157,759668955,775.0,775.0,755.0,755.0,-12.0,3717
2026-04-01,3293,1824858,1396523564,774.0,774.0,756.0,767.0,14.0,4807
2026-03-31,3293,2587036,1939959965,747.0,765.0,731.0,753.0,2.0,6511
2026-03-30,3293,3182316,2439593218,790.0,805.0,751.0,751.0,-45.0,16212
2026-03-27,3293,3088632,2445220799,789.0,797.0,784.0,796.0,12.0,9523
2026-03-26,3293,6180764,4826935675,755.0,794.0,755.0,784.0,35.0,18102
2026-03-25,3293,1199760,894749602,745.0,749.0,742.0,749.0,14.0,4474
2026-03-24,3293,1164449,854313358,739.0,739.0,728.0,735.0,9.0,3346
2026-03-23,3293,1039744,758054050,732.0,738.0,723.0,726.0,-18.0,5248
2026-03-20,3293,1736310,1289661033,743.0,749.0,734.0,744.0,1.0,4521
2026-03-19,3293,1109077,823185675,740.0,749.0,737.0,743.0,-2.0,4011
2026-03-18,3293,2176656,1620690036,739.0,758.0,738.0,745.0,17.0,6683
2026-03-17,3293,1108424,806845082,728.0,733.0,725.0,728.0,9.0,3642
2026-03-16,3293,966678,696012907,722.0,724.0,716.0,719.0,-3.0,3907
2026-03-13,3293,1115342,807210780,721.0,729.0,719.0,722.0,-5.0,4181
2026-03-12,3293,2549002,1854173347,722.0,736.0,713.0,727.0,6.0,7818
2026-03-11,3293,2348109,1690143891,709.0,728.0,707.0,721.0,20.0,6686
2026-03-10,3293,1354547,955978382,716.0,716.0,700.0,701.0,-1.0,4370
2026-03-09,3293,2350170,1634912801,690.0,711.0,680.0,702.0,-14.0,8418
2026-03-06,3293,3159873,2229523435,695.0,716.0,687.0,716.0,41.0,9444
2026-03-05,3293,817029,553442599,679.0,683.0,673.0,675.0,5.0,4465
2026-03-04,3293,2655472,1799012076,694.0,694.0,670.0,670.0,-28.0,14971
2026-03-03,3293,2057031,1443550670,703.0,712.0,695.0,698.0,3.0,5672
2026-03-02,3293,1568327,1088148021,679.0,702.0,679.0,695.0,0.0,4669
2026-02-26,3293,2993549,2088533233,707.0,708.0,693.0,695.0,-12.0,8590
2026-02-25,3293,1890383,1339507471,699.0,717.0,697.0,707.0,12.0,6965
2026-02-24,3293,1140623,786354045,681.0,695.0,681.0,695.0,14.0,4960
2026-02-23,3293,1175289,802009273,688.0,688.0,673.0,681.0,-1.0,5863
2026-02-11,3293,1703262,1169581739,690.0,698.0,680.0,682.0,-3.0,8326
2026-02-10,3293,1460923,997654823,678.0,688.0,673.0,685.0,10.0,5852
2026-02-09,3293,1947611,1320637974,689.0,691.0,675.0,675.0,-6.0,12648
2026-02-06,3293,1719788,1173893392,683.0,691.0,675.0,681.0,-1.0,8715
2026-02-05,3293,2048722,1404512731,689.0,697.0,674.0,682.0,-9.0,13595
2026-02-04,3293,2716756,1884843572,702.0,702.0,689.0,691.0,-12.0,20419
2026-02-03,3293,2190846,1540950141,707.0,710.0,699.0,703.0,0.0,8557
2026-02-02,3293,1853539,1307109923,712.0,716.0,702.0,703.0,-13.0,12603
2026-01-30,3293,1782986,1282318118,727.0,728.0,716.0,716.0,-12.0,7130
2026-01-29,3293,1429534,1047702883,741.0,747.0,728.0,728.0,-13.0,5763
2026-01-28,3293,871139,643450649,744.0,746.0,733.0,741.0,2.0,4038
2026-01-27,3293,909687,675855300,753.0,753.0,739.0,739.0,-10.0,4264
2026-01-26,3293,1605636,1201995971,738.0,755.0,737.0,749.0,11.0,5107
2026-01-23,3293,999542,734398680,726.0,739.0,726.0,738.0,12.0,3747
2026-01-22,3293,1052079,759496981,720.0,729.0,711.0,726.0,11.0,3981
2026-01-21,3293,1829782,1316781007,731.0,731.0,714.0,715.0,-19.0,11969
2026-01-20,3293,1190005,875934401,741.0,742.0,732.0,734.0,-10.0,6859
2026-01-19,3293,1404566,1059615771,750.0,765.0,742.0,744.0,-5.0,6190
2026-01-16,3293,1211441,911144364,757.0,760.0,747.0,749.0,-6.0,5371
2026-01-15,3293,1301833,989576329,760.0,764.0,755.0,755.0,-3.0,5146
2026-01-14,3293,2242993,1683519732,741.0,758.0,737.0,758.0,22.0,7841
2026-01-13,3293,1157415,857143508,743.0,746.0,735.0,736.0,-5.0,4585
2026-01-12,3293,1261421,928219755,732.0,741.0,728.0,741.0,10.0,4621
2026-01-09,3293,894774,651718414,737.0,739.0,721.0,731.0,1.0,3458
2026-01-08,3293,1851533,1363509698,731.0,744.0,727.0,730.0,6.0,5991
2026-01-07,3293,1557178,1131475517,723.0,734.0,722.0,724.0,9.0,4641
2026-01-06,3293,1073336,769026017,721.0,724.0,713.0,715.0,-2.0,5639
2026-01-05,3293,1456150,1049022565,731.0,732.0,716.0,717.0,-13.0,7206
2026-01-02,3293,1302158,950973682,723.0,734.0,722.0,730.0,9.0,4689
2025-12-31,3293,684982,494397142,723.0,726.0,718.0,721.0,-1.0,3092
2025-12-30,3293,682293,493044990,730.0,730.0,719.0,722.0,-5.0,3195
2025-12-29,3293,1396635,1010403657,709.0,727.0,709.0,727.0,18.0,4883
2025-12-26,3293,532465,377321952,712.0,712.0,706.0,709.0,-2.0,3713
2025-12-24,3293,548378,391081850,716.0,717.0,709.0,711.0,1.0,2771
2025-12-23,3293,525922,373415984,707.0,714.0,707.0,710.0,4.0,2433
2025-12-22,3293,574617,406301811,708.0,710.0,703.0,706.0,-2.0,3580
2025-12-19,3293,673670,476691146,705.0,712.0,703.0,708.0,5.0,3582
2025-12-18,3293,897471,630775787,705.0,707.0,697.0,703.0,3.0,4856
2025-12-17,3293,1079728,760871139,706.0,711.0,700.0,700.0,-5.0,9733
2025-12-16,3293,1938666,1374735997,716.0,717.0,705.0,705.0,-11.0,14213
2025-12-15,3293,909605,654346078,718.0,726.0,712.0,716.0,-1.0,4817
2025-12-12,3293,1100436,789599134,721.0,724.0,715.0,717.0,-2.0,7097
2025-12-11,3293,1049479,757588838,730.0,730.0,719.0,719.0,-8.0,5054
2025-12-10,3293,883850,639604619,719.0,728.0,716.0,727.0,11.0,3600
2025-12-09,3293,1665199,1194965259,721.0,723.0,714.0,716.0,-3.0,8785
2025-12-08,3293,1397537,1006200728,725.0,727.0,718.0,719.0,-6.0,7666
2025-12-05,3293,1758864,1268806891,728.0,728.0,717.0,725.0,-1.0,8831
2025-12-04,3293,2458025,1795001337,742.0,742.0,725.0,726.0,-15.0,13316
2025-12-03,3293,1006499,748618904,747.0,750.0,740.0,741.0,2.0,2933
2025-12-02,3293,711831,527986934,742.0,746.0,739.0,739.0,0.0,3151
2025-12-01,3293,806157,596345319,743.0,746.0,737.0,739.0,-4.0,4595
2025-11-28,3293,1374353,1022409319,751.0,752.0,741.0,743.0,-8.0,6588
2025-11-27,3293,1106878,831797353,754.0,757.0,748.0,751.0,1.0,3989
2025-11-26,3293,2508547,1905867183,771.0,776.0,750.0,750.0,-19.0,12058
2025-11-25,3293,3734844,2903428973,782.0,788.0,769.0,769.0,-5.0,7135
2025-11-24,3293,6998250,5424568802,763.0,783.0,755.0,774.0,17.0,11124
2025-11-21,3293,6046262,4590981907,740.0,766.0,739.0,757.0,7.0,9215
2025-11-20,3293,5131875,3837993202,736.0,754.0,730.0,750.0,24.0,6848
2025-11-19,3293,5756158,4251467420,755.0,757.0,726.0,726.0,-24.0,11394
2025-11-18,3293,5899161,4497885008,759.0,784.0,750.0,750.0,-9.0,11173
2025-11-17,3293,4615896,3481417100,749.0,765.0,733.0,759.0,16.0,8803
2025-11-14,3293,3848442,2909280104,743.0,775.0,741.0,743.0,0.0,13328
2025-11-13,3293,5947690,4564752556,773.0,794.0,743.0,743.0,-1.0,15414
2025-11-12,3293,1716039,1270557590,738.0,750.0,726.0,744.0,11.0,5733
2025-11-11,3293,1313363,953909151,725.0,735.0,716.0,733.0,13.0,5278
2025-11-10,3293,897579,646546842,731.0,731.0,717.0,720.0,-6.0,6100
2025-11-07,3293,1035880,756716091,738.0,738.0,726.0,726.0,-8.0,4545
2025-11-06,3293,1833741,1356498302,734.0,747.0,732.0,734.0,12.0,5411
2025-11-05,3293,1114215,803853573,730.0,730.0,716.0,722.0,-6.0,5995
2025-11-04,3293,1799572,1325273167,740.0,747.0,728.0,728.0,-10.0,7155
2025-11-03,3293,1849857,1353761117,728.0,738.0,723.0,738.0,18.0,6428
2025-10-31,3293,1397810,1008024680,720.0,725.0,718.0,720.0,-5.0,7450
2025-10-30,3293,2497233,1795108449,723.0,728.0,711.0,725.0,-3.0,15776
2025-10-29,3293,1288347,942218765,738.0,739.0,727.0,728.0,-2.0,8992
2025-10-28,3293,2428337,1782906981,747.0,748.0,730.0,730.0,-15.0,22168
2025-10-27,3293,2248804,1683911468,761.0,765.0,745.0,745.0,-11.0,18445
2025-10-23,3293,1288726,976863797,766.0,766.0,756.0,756.0,-10.0,9709
2025-10-22,3293,1021059,784005494,763.0,773.0,763.0,766.0,4.0,4852
2025-10-21,3293,793782,605302479,758.0,765.0,758.0,762.0,4.0,4381
2025-10-20,3293,1613609,1227599279,761.0,770.0,758.0,758.0,-1.0,8117
2025-10-17,3293,1544203,1175760512,764.0,767.0,757.0,759.0,-8.0,7694
2025-10-16,3293,1409820,1082431940,761.0,774.0,761.0,767.0,11.0,5409
2025-10-15,3293,1808916,1371346581,760.0,765.0,754.0,756.0,-4.0,10910
2025-10-14,3293,2452013,1885296248,778.0,782.0,760.0,760.0,-13.0,16597
2025-10-13,3293,2637457,2037863442,775.0,777.0,768.0,773.0,-14.0,21367
2025-10-09,3293,1723835,1361107466,797.0,801.0,786.0,787.0,-8.0,9013
2025-10-08,3293,1090576,868070734,806.0,806.0,793.0,795.0,-9.0,5509
2025-10-07,3293,1772415,1414719388,794.0,808.0,787.0,804.0,4.0,6151
2025-10-03,3293,972961,775813586,803.0,804.0,793.0,800.0,0.0,5756
2025-10-02,3293,1078019,865907290,813.0,814.0,799.0,800.0,-7.0,5693
2025-10-01,3293,2041878,1653162439,789.0,819.0,789.0,807.0,20.0,5726
2025-09-30,3293,2255012,1773431698,799.0,799.0,776.0,787.0,-9.0,9046
2025-09-26,3293,1651121,1321628017,805.0,814.0,793.0,796.0,-6.0,7514
2025-09-25,3293,1409438,1136994997,812.0,816.0,802.0,802.0,-8.0,6459
2025-09-24,3293,922874,749978219,815.0,822.0,808.0,810.0,-1.0,3731
2025-09-23,3293,1519412,1239828696,810.0,824.0,807.0,811.0,4.0,5491
2025-09-22,3293,1099311,889898280,825.0,825.0,804.0,807.0,-7.0,5289
2025-09-19,3293,2405865,1957721638,807.0,825.0,804.0,814.0,9.0,5216
2025-09-18,3293,1182228,949052845,808.0,808.0,796.0,805.0,4.0,4693
2025-09-17,3293,3013622,2436721676,830.0,834.0,799.0,801.0,-26.0,19544
2025-09-16,3293,2075030,1728965115,830.0,848.0,827.0,827.0,-1.0,6456
2025-09-15,3293,2630949,2192592803,847.0,847.0,826.0,828.0,-15.0,14144
2025-09-12,3293,7277249,6051112216,795.0,849.0,788.0,843.0,51.0,20553
2025-09-11,3293,2038505,1625178046,791.0,807.0,788.0,792.0,2.0,7535
2025-09-10,3293,1231747,971129612,783.0,791.0,781.0,790.0,7.0,4410
2025-09-09,3293,956368,750524890,792.0,793.0,782.0,783.0,-5.0,4445
2025-09-08,3293,742729,583794458,785.0,790.0,782.0,788.0,4.0,3439
2025-09-05,3293,1548907,1216110793,798.0,798.0,780.0,784.0,-9.0,6546
2025-09-04,3293,1754521,1388367252,785.0,796.0,785.0,793.0,10.0,5561
2025-09-03,3293,954149,745194797,777.0,784.0,775.0,783.0,10.0,3498
2025-09-02,3293,955287,740774612,776.0,784.0,770.0,773.0,1.0,4121
2025-09-01,3293,1549419,1198371233,766.0,784.0,763.0,772.0,7.0,5402
2025-08-29,3293,1469124,1128015820,774.0,774.0,765.0,765.0,-7.0,9568
2025-08-28,3293,757858,587575743,779.0,780.0,772.0,772.0,-3.0,5376
2025-08-27,3293,1060451,825261711,784.0,784.0,775.0,775.0,-4.0,4573
2025-08-26,3293,3004875,2337638286,773.0,779.0,769.0,779.0,7.0,4059
2025-08-25,3293,1761387,1363623725,778.0,782.0,770.0,772.0,-4.0,9513
2025-08-22,3293,1895174,1477229901,789.0,793.0,776.0,776.0,-13.0,7558
2025-08-21,3293,1112515,877711447,778.0,795.0,778.0,789.0,12.0,3832
2025-08-20,3293,1935748,1512713368,790.0,796.0,777.0,777.0,-13.0,8995
2025-08-19,3293,1604902,1279035693,810.0,810.0,790.0,790.0,-11.0,11115
2025-08-18,3293,3346348,2676436878,778.0,811.0,777.0,801.0,30.0,10115
2025-08-15,3293,1299652,1005556495,783.0,785.0,767.0,771.0,-7.0,8704
2025-08-14,3293,1661873,1282843351,762.0,783.0,753.0,778.0,16.0,8352
2025-08-13,3293,2641889,2020938593,776.0,777.0,759.0,762.0,-11.0,23673
2025-08-12,3293,1624448,1258745622,777.0,778.0,773.0,773.0,-7.0,11510
2025-08-11,3293,1319468,1029917759,785.0,788.0,777.0,780.0,-8.0,9991
2025-08-08,3293,1217852,962427852,792.0,800.0,786.0,788.0,0.0,5641
2025-08-07,3293,1226479,970201029,794.0,798.0,788.0,788.0,-6.0,7288
2025-08-06,3293,1210176,965054792,799.0,804.0,794.0,794.0,-15.0,7054
2025-08-05,3293,1676319,1350492541,795.0,814.0,792.0,809.0,22.0,5765
2025-08-04,3293,847144,665461021,778.0,792.0,775.0,787.0,7.0,3674
2025-08-01,3293,1133901,885228789,783.0,783.0,777.0,780.0,-6.0,7108
2025-07-31,3293,767147,601237752,779.0,787.0,776.0,786.0,7.0,4379
2025-07-30,3293,1346667,1051906476,786.0,788.0,776.0,779.0,-4.0,8087
2025-07-29,3293,1416693,1116711767,793.0,797.0,783.0,783.0,-14.0,11772
2025-07-28,3293,989912,789397598,805.0,805.0,793.0,797.0,-3.0,4747
2025-07-25,3293,688737,552035981,801.0,806.0,798.0,800.0,3.0,3112
2025-07-24,3293,1627618,1303582320,812.0,813.0,796.0,797.0,-13.0,8221
2025-07-23,3293,1982201,1588346750,786.0,811.0,780.0,810.0,33.0,6719
2025-07-22,3293,2240806,1762813673,789.0,797.0,777.0,777.0,-16.0,18574
2025-07-21,3293,1481908,1178475435,801.0,802.0,792.0,793.0,-10.0,13163
2025-07-18,3293,1675447,1353859133,817.0,818.0,803.0,803.0,-10.0,11519
2025-07-17,3293,2079628,1683258956,796.0,817.0,796.0,813.0,0.0,11560
2025-07-16,3293,1929903,1579385750,820.0,822.0,815.0,817.0,2.0,6782
2025-07-15,3293,1540599,1258701677,822.0,824.0,812.0,815.0,-6.0,10850
2025-07-14,3293,1232669,1017538628,832.0,837.0,821.0,821.0,-7.0,7523
2025-07-11,3293,1788012,1478964377,830.0,833.0,821.0,828.0,-4.0,11134
2025-07-10,3293,1446181,1208361842,841.0,842.0,832.0,832.0,-10.0,8967
2025-07-09,3293,1092540,920000835,847.0,847.0,837.0,842.0,-4.0,5567
2025-07-08,3293,800116,671000082,842.0,846.0,833.0,846.0,2.0,5924
2025-07-07,3293,715782,605733949,852.0,854.0,843.0,844.0,-11.0,5350
2025-07-04,3293,821177,704049133,864.0,866.0,853.0,855.0,-9.0,4810
2025-07-03,3293,753203,652956859,868.0,872.0,864.0,864.0,-2.0,3306
2025-07-02,3293,747848,646864208,861.0,871.0,856.0,866.0,5.0,2478
2025-07-01,3293,866351,745275177,859.0,867.0,855.0,861.0,3.0,4097
2025-06-30,3293,1302198,1120215062,873.0,877.0,856.0,858.0,-14.0,6638
2025-06-27,3293,952548,833375497,878.0,882.0,869.0,872.0,-3.0,3233
2025-06-26,3293,748444,653735147,876.0,877.0,870.0,875.0,3.0,2601
2025-06-25,3293,1093551,952639121,872.0,877.0,863.0,872.0,7.0,3050
2025-06-24,3293,1688446,1465560063,875.0,877.0,862.0,865.0,-2.0,5059
2025-06-23,3293,1887773,1632638525,870.0,873.0,856.0,867.0,-18.0,9771
2025-06-20,3293,5015868,4418391249,880.0,885.0,866.0,885.0,17.0,4655
2025-06-19,3293,1804611,1585503022,886.0,894.0,868.0,868.0,-18.0,13781
2025-06-18,3293,2160039,1933492826,900.0,912.0,885.0,886.0,-8.0,15909
2025-06-17,3293,1654990,1481630040,897.0,906.0,890.0,894.0,-1.0,5182
2025-06-16,3293,2914013,2593769196,882.0,895.0,875.0,895.0,20.0,8456
2025-06-13,3293,1598055,1397273395,881.0,882.0,865.0,875.0,-3.0,4276
2025-06-12,3293,1062576,927426970,869.0,878.0,867.0,878.0,5.0,3943
2025-06-11,3293,2082576,1818401052,862.0,879.0,862.0,873.0,13.0,6296
2025-06-10,3293,1223377,1048195640,850.0,861.0,850.0,860.0,12.0,3639
2025-06-09,3293,986341,836259786,854.0,857.0,844.0,848.0,0.0,3360
2025-06-06,3293,1745592,1485963409,865.0,865.0,846.0,848.0,-20.0,6230
2025-06-05,3293,3289438,2832843939,846.0,870.0,846.0,868.0,31.0,8120
2025-06-04,3293,1321847,1105518831,834.0,841.0,832.0,837.0,5.0,3942
2025-06-03,3293,2675201,2237045391,838.0,849.0,828.0,832.0,2.0,5194
2025-06-02,3293,1501834,1251035200,844.0,853.0,826.0,830.0,-13.0,7551
2025-05-29,3293,1764883,1497542161,854.0,859.0,843.0,843.0,-6.0,4276
2025-05-28,3293,882494,747994324,851.0,851.0,843.0,849.0,9.0,2853
2025-05-27,3293,648057,547380915,848.0,852.0,840.0,840.0,-2.0,3258
2025-05-26,3293,757157,636485282,842.0,845.0,834.0,842.0,0.0,3799
2025-05-23,3293,1687772,1436983668,858.0,866.0,842.0,842.0,-6.0,6277
2025-05-22,3293,1637787,1393820038,861.0,861.0,844.0,848.0,-14.0,7751
2025-05-21,3293,1529662,1315427572,867.0,872.0,855.0,862.0,-5.0,5964
2025-05-20,3293,1269274,1095424442,860.0,867.0,858.0,867.0,12.0,3067
2025-05-19,3293,1661866,1429458938,875.0,875.0,855.0,855.0,-20.0,7255
2025-05-16,3293,1808611,1579710506,868.0,880.0,852.0,875.0,14.0,4651
2025-05-15,3293,2274141,1972523401,878.0,881.0,861.0,861.0,-20.0,12232
2025-05-14,3293,2790546,2467453261,895.0,895.0,876.0,881.0,-7.0,11835
2025-05-13,3293,3612917,3204527516,878.0,902.0,873.0,888.0,25.0,10357
2025-05-12,3293,2322893,2018481092,875.0,885.0,860.0,863.0,-4.0,6972
2025-05-09,3293,3222365,2785694110,879.0,879.0,847.0,867.0,10.0,9353
2025-05-08,3293,1489381,1273681652,848.0,860.0,847.0,857.0,18.0,4469
2025-05-07,3293,2906814,2480204359,857.0,874.0,839.0,839.0,-14.0,9359
2025-05-06,3293,2273781,1914869085,821.0,854.0,820.0,853.0,26.0,6359
2025-05-05,3293,1953825,1616836915,854.0,854.0,813.0,827.0,-21.0,18050
