date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2026-04-01,3481,328715661,8324559551,25.05,25.95,24.8,25.05,1.2,89468
2026-03-31,3481,308334588,7469981123,24.5,25.05,23.8,23.85,-0.75,80087
2026-03-30,3481,192998701,4649438004,24.25,24.6,23.65,24.6,-0.2,58374
2026-03-27,3481,174519266,4283131862,24.6,24.9,24.05,24.8,-0.2,60096
2026-03-26,3481,248645740,6410609066,26.0,26.55,25.0,25.0,-0.65,82287
2026-03-25,3481,274222757,7056580978,25.5,26.15,25.15,25.65,1.15,84785
2026-03-24,3481,388539761,9763513848,26.0,26.45,24.1,24.5,-0.5,123350
2026-03-23,3481,269438843,6811554679,24.95,26.0,24.95,25.0,-1.25,89833
2026-03-20,3481,501309223,13368818826,27.8,28.0,26.1,26.25,-1.05,152053
2026-03-19,3481,367916783,10227334219,27.7,28.3,27.25,27.3,-0.65,113320
2026-03-18,3481,482808305,13491018694,28.3,28.85,27.2,27.95,0.25,150636
2026-03-17,3481,789814927,22365016333,27.9,29.4,27.55,27.7,0.4,240920
2026-03-16,3481,1001913513,27828006804,29.35,30.05,26.8,27.3,-2.4,310382
2026-03-13,3481,1369365716,41504459010,30.25,31.4,29.7,29.7,-3.25,447306
2026-03-12,3481,1690701447,54371512227,31.0,33.3,30.75,32.95,2.65,454565
2026-03-11,3481,1134573679,33592097391,28.45,30.3,28.35,30.3,2.75,279235
2026-03-10,3481,1310469760,37384007252,29.5,29.9,27.2,27.55,-0.25,335095
2026-03-09,3481,979280613,26149607006,25.5,27.95,25.3,27.8,0.3,248519
2026-03-06,3481,845038403,22670024770,25.6,27.6,25.15,27.5,1.5,214195
2026-03-05,3481,722993701,18621394027,26.45,26.7,24.8,26.0,1.25,189440
2026-03-04,3481,604985488,15108524161,24.5,25.95,24.15,24.75,-1.2,177862
2026-03-03,3481,1047600389,28418061847,29.3,29.8,25.7,25.95,-2.6,314916
2026-03-02,3481,1001949319,27840053265,25.5,29.0,25.45,28.55,1.75,278071
2026-02-26,3481,837945188,21727996932,25.05,27.0,24.15,26.8,2.2,225417
2026-02-25,3481,1049054947,27433349422,26.3,27.3,24.1,24.6,-0.25,263805
2026-02-24,3481,531318022,12660361185,23.6,24.85,22.9,24.85,1.5,146734
2026-02-23,3481,462559596,10787045055,22.7,24.0,22.15,23.35,1.4,126891
2026-02-11,3481,270430860,5882279117,21.3,22.2,21.3,21.95,0.9,71448
2026-02-10,3481,144484305,3046517644,21.15,21.45,20.9,21.05,-0.05,40048
2026-02-09,3481,269303363,5810622492,22.5,22.5,21.0,21.1,-0.7,77201
2026-02-06,3481,322639610,6990033225,21.2,22.5,20.8,21.8,0.0,87509
2026-02-05,3481,600991125,13591200235,23.25,23.8,21.7,21.8,-1.2,156494
2026-02-04,3481,458130335,10386544808,21.3,23.0,21.3,23.0,2.05,98763
2026-02-03,3481,310032753,6583646821,21.8,22.0,20.75,20.95,-0.2,80520
2026-02-02,3481,421571722,8983124843,20.85,22.2,20.7,21.15,-0.65,116320
2026-01-30,3481,836782756,18040169513,21.8,22.8,20.25,21.8,0.5,219101
2026-01-29,3481,524119980,11294073116,22.3,22.65,21.0,21.3,-1.0,141377
2026-01-28,3481,640592249,14803744706,23.55,24.3,22.05,22.3,-0.75,193930
2026-01-27,3481,595999754,13846593860,24.5,24.55,22.7,23.05,-1.5,175878
2026-01-26,3481,451933019,11077145493,24.55,25.35,24.05,24.55,0.55,149032
2026-01-23,3481,742847757,18069061510,25.0,25.95,23.8,24.0,-1.4,205451
2026-01-22,3481,818328662,22390048736,28.4,29.15,25.2,25.4,-1.75,278108
2026-01-21,3481,760462270,19965253920,26.2,28.0,24.8,27.15,0.0,260603
2026-01-20,3481,207345365,5697284437,27.9,28.0,27.1,27.15,-1.65,106764
2026-01-19,3481,243265641,6920796747,27.6,29.1,27.55,28.8,2.2,101222
2026-01-16,3481,203092092,5302048374,25.6,26.65,25.4,26.6,1.65,84202
2026-01-15,3481,174985764,4341170146,24.9,25.5,23.8,24.95,0.55,76346
2026-01-14,3481,172851849,4128616127,23.05,24.5,23.05,24.4,1.75,74817
2026-01-13,3481,207098185,4689982208,22.25,23.45,22.1,22.65,0.65,80578
2026-01-12,3481,123914785,2696596326,21.0,22.0,21.0,22.0,2.0,45305
2026-01-09,3481,171731636,3463658027,21.0,21.1,19.6,20.0,-0.75,63654
