date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-10-20,CCJ,87.65,87.7,84.79,85.9,85.73,3758500
2025-10-17,CCJ,87.79,89.53,85.0,86.59,86.42,6135100
2025-10-16,CCJ,94.25,95.97,90.4,91.13,90.95,4921400
2025-10-15,CCJ,96.0,97.79,90.28,93.46,93.28,6175100
2025-10-14,CCJ,89.7,95.98,87.28,93.19,93.01,7770500
2025-10-13,CCJ,90.0,94.36,89.73,92.15,91.97,6821200
2025-10-10,CCJ,87.41,91.58,86.35,86.65,86.48,7190300
2025-10-09,CCJ,87.15,87.87,85.77,86.73,86.56,3920400
2025-10-08,CCJ,87.17,88.48,85.14,86.21,86.04,3552200
2025-10-07,CCJ,86.17,89.03,84.52,86.45,86.28,4003200
2025-10-06,CCJ,86.38,88.65,85.15,85.31,85.14,6015700
2025-10-03,CCJ,84.6,86.0,83.53,84.17,84.01,3528500
2025-10-02,CCJ,84.29,85.76,82.72,84.2,84.04,3300700
2025-10-01,CCJ,83.09,84.41,82.39,83.49,83.33,3961500
2025-09-30,CCJ,83.65,84.6,82.53,83.86,83.7,4494100
2025-09-29,CCJ,87.23,87.67,83.93,84.46,84.3,3541900
2025-09-26,CCJ,85.66,88.0,84.78,85.58,85.41,3414200
2025-09-25,CCJ,80.4,86.46,79.3,85.66,85.49,6950700
2025-09-24,CCJ,87.78,89.13,82.95,83.09,82.93,6363600
2025-09-23,CCJ,86.71,88.45,85.13,86.89,86.72,4657400
2025-09-22,CCJ,86.8,87.15,82.95,86.31,86.14,6029900
2025-09-19,CCJ,83.0,86.84,82.4,86.18,86.01,7982600
2025-09-18,CCJ,82.7,83.3,81.34,82.61,82.45,4374400
2025-09-17,CCJ,81.85,82.34,80.31,81.81,81.65,3893600
2025-09-16,CCJ,86.33,86.33,79.71,80.23,80.07,7893300
2025-09-15,CCJ,78.48,86.37,78.22,86.32,86.15,10202900
2025-09-12,CCJ,79.48,79.75,77.53,78.11,77.96,3651100
2025-09-11,CCJ,79.4,81.39,78.69,79.89,79.73,3701200
2025-09-10,CCJ,78.17,81.58,77.99,79.47,79.32,4657100
2025-09-09,CCJ,77.96,79.54,77.01,77.39,77.24,3714600
2025-09-08,CCJ,76.76,77.47,74.99,77.24,77.09,2469500
2025-09-05,CCJ,77.03,77.79,74.63,75.85,75.7,2481200
2025-09-04,CCJ,76.93,77.96,75.73,76.31,76.16,2194900
2025-09-03,CCJ,76.0,77.67,75.42,77.17,77.02,3618300
2025-09-02,CCJ,74.41,75.69,73.2,75.42,75.27,4950700
2025-08-29,CCJ,80.99,83.02,76.27,77.39,77.24,6985300
2025-08-28,CCJ,75.53,79.42,75.47,78.63,78.48,3989900
2025-08-27,CCJ,76.45,76.45,75.09,75.28,75.13,1862200
2025-08-26,CCJ,74.83,77.32,74.65,76.51,76.36,2837000
2025-08-25,CCJ,75.16,75.96,74.45,74.97,74.82,2861900
2025-08-22,CCJ,73.64,75.58,72.75,74.91,74.76,4584000
2025-08-21,CCJ,70.79,71.52,70.47,71.43,71.29,3032900
2025-08-20,CCJ,72.66,73.09,68.96,70.47,70.33,8106300
2025-08-19,CCJ,76.48,76.82,73.29,73.82,73.68,4162400
2025-08-18,CCJ,75.42,76.95,74.8,76.82,76.67,2658800
2025-08-15,CCJ,75.3,75.61,73.36,75.6,75.45,2663100
2025-08-14,CCJ,75.5,77.15,75.18,75.55,75.4,3002800
2025-08-13,CCJ,78.49,78.96,73.6,75.6,75.45,5341300
2025-08-12,CCJ,77.66,78.87,76.96,78.43,78.28,3087300
2025-08-11,CCJ,76.51,78.19,74.74,77.67,77.52,3296200
2025-08-08,CCJ,76.75,78.71,76.7,76.92,76.77,3769000
2025-08-07,CCJ,76.88,76.88,75.13,76.37,76.22,3332000
2025-08-06,CCJ,75.44,77.56,74.84,76.55,76.4,4451900
2025-08-05,CCJ,75.6,76.57,73.68,74.59,74.45,4324900
2025-08-04,CCJ,73.51,75.38,73.0,75.26,75.11,3438200
2025-08-01,CCJ,72.91,73.63,70.82,72.93,72.79,6061800
2025-07-31,CCJ,79.95,80.06,73.86,74.93,74.78,7921500
2025-07-30,CCJ,77.81,79.05,76.8,77.75,77.6,4376900
2025-07-29,CCJ,79.17,80.32,78.18,78.69,78.54,3714300
2025-07-28,CCJ,79.88,79.9,77.9,79.14,78.99,3534900
2025-07-25,CCJ,79.53,79.92,77.71,79.6,79.45,3508700
2025-07-24,CCJ,79.15,80.06,78.87,79.92,79.76,3695700
2025-07-23,CCJ,77.5,79.9,77.44,79.15,79.0,4909000
2025-07-22,CCJ,76.6,78.36,75.45,77.9,77.75,5325700
2025-07-21,CCJ,79.29,79.35,76.21,77.08,76.93,5126400
2025-07-18,CCJ,78.53,80.05,77.38,78.97,78.82,4633400
2025-07-17,CCJ,76.0,78.51,75.41,77.91,77.76,5384800
2025-07-16,CCJ,76.27,76.75,74.51,76.19,76.04,4388600
2025-07-15,CCJ,76.05,76.56,73.63,75.8,75.65,6068400
2025-07-14,CCJ,72.31,75.41,72.0,75.14,74.99,6277200
2025-07-11,CCJ,70.65,72.85,70.42,72.7,72.56,4033700
2025-07-10,CCJ,71.87,71.87,69.32,70.82,70.68,6329500
2025-07-09,CCJ,71.72,72.49,70.71,71.55,71.41,4122900
2025-07-08,CCJ,74.6,75.16,70.39,71.94,71.8,6422000
2025-07-07,CCJ,72.64,75.21,71.66,75.19,75.04,5686100
2025-07-03,CCJ,72.0,73.5,71.24,73.45,73.31,2774000
2025-07-02,CCJ,71.46,72.31,70.68,71.66,71.52,4886000
2025-07-01,CCJ,73.57,73.94,71.26,71.67,71.53,6175200
2025-06-30,CCJ,74.0,74.42,72.5,74.23,74.09,4105800
2025-06-27,CCJ,74.72,75.42,72.36,73.27,73.13,8007500
2025-06-26,CCJ,72.65,75.01,71.82,74.46,74.32,7823300
2025-06-25,CCJ,72.1,72.67,71.09,71.43,71.29,3953200
2025-06-24,CCJ,70.11,72.79,69.96,72.34,72.2,5802500
2025-06-23,CCJ,67.66,70.58,67.6,69.72,69.58,5086400
2025-06-20,CCJ,69.88,69.97,67.76,68.27,68.14,5507700
2025-06-18,CCJ,69.35,70.3,68.86,69.67,69.53,4390100
2025-06-17,CCJ,69.78,69.92,68.56,69.25,69.12,4245200
2025-06-16,CCJ,68.8,71.31,68.27,69.36,69.23,11181200
2025-06-13,CCJ,65.54,66.8,64.84,66.66,66.53,5083200
2025-06-12,CCJ,65.5,67.25,65.44,66.14,66.01,4439100
2025-06-11,CCJ,64.51,67.41,64.19,66.33,66.2,7928300
2025-06-10,CCJ,66.63,66.79,62.59,63.83,63.71,10657500
2025-06-09,CCJ,63.2,68.12,63.17,66.91,66.78,16021100
2025-06-06,CCJ,60.03,60.54,59.25,60.42,60.3,3328900
2025-06-05,CCJ,59.97,60.35,59.1,60.03,59.91,3422700
2025-06-04,CCJ,59.34,60.07,59.1,59.95,59.83,3311200
2025-06-03,CCJ,60.71,60.97,58.91,59.68,59.56,5818700
2025-06-02,CCJ,58.8,59.22,58.18,58.18,58.07,3475200
2025-05-30,CCJ,58.43,58.92,57.63,58.53,58.42,5413300
2025-05-29,CCJ,60.89,61.18,58.51,59.15,59.04,7191900
2025-05-28,CCJ,60.38,61.25,60.08,60.41,60.29,7431300
2025-05-27,CCJ,60.65,62.27,59.81,60.47,60.35,13926600
2025-05-23,CCJ,56.07,58.75,55.11,58.69,58.58,13341300
2025-05-22,CCJ,51.9,53.3,51.7,52.81,52.71,3169700
2025-05-21,CCJ,52.12,53.22,51.84,52.17,52.07,3070300
2025-05-20,CCJ,51.7,52.61,51.46,52.4,52.3,3041100
2025-05-19,CCJ,50.3,51.34,50.03,51.18,51.08,3035300
2025-05-16,CCJ,51.46,51.66,50.7,51.27,51.17,4545900
2025-05-15,CCJ,52.77,52.91,51.1,51.59,51.49,5913300
2025-05-14,CCJ,52.06,53.48,51.82,53.3,53.2,4819600
2025-05-13,CCJ,51.1,52.48,51.09,51.96,51.86,4568000
2025-05-12,CCJ,52.45,52.6,50.7,51.16,51.06,5117700
2025-05-09,CCJ,49.41,50.94,48.81,50.73,50.63,5168000
2025-05-08,CCJ,50.41,50.97,49.15,49.24,49.14,4566300
2025-05-07,CCJ,48.0,49.97,47.87,49.74,49.64,5395200
2025-05-06,CCJ,45.49,48.48,45.42,48.15,48.06,5743300
2025-05-05,CCJ,46.77,46.8,45.78,46.41,46.32,2692200
2025-05-02,CCJ,46.5,47.74,46.25,47.01,46.92,4139000
2025-05-01,CCJ,46.0,46.53,44.52,45.51,45.42,4882000
2025-04-30,CCJ,44.82,45.43,43.83,45.15,45.06,3501200
2025-04-29,CCJ,45.32,45.98,44.84,45.42,45.33,2708000
2025-04-28,CCJ,43.85,45.46,43.74,45.32,45.23,3309800
2025-04-25,CCJ,43.45,44.18,43.21,43.99,43.9,2340900
2025-04-24,CCJ,42.23,43.98,42.1,43.89,43.8,3173800
2025-04-23,CCJ,41.6,42.58,41.3,41.97,41.89,4548900
2025-04-22,CCJ,40.19,40.73,39.89,40.18,40.1,2580900
2025-04-21,CCJ,41.22,41.41,38.98,39.61,39.53,3145800
2025-04-17,CCJ,41.24,41.69,40.83,41.18,41.1,2257400
2025-04-16,CCJ,40.44,42.05,40.44,41.28,41.2,3345100
2025-04-15,CCJ,41.38,41.97,40.79,40.81,40.73,2421700
2025-04-14,CCJ,41.94,42.04,40.53,41.31,41.23,2997500
2025-04-11,CCJ,38.59,41.39,38.59,40.84,40.76,4790500
2025-04-10,CCJ,38.85,39.84,37.77,38.68,38.6,4305700
2025-04-09,CCJ,36.49,41.04,36.03,40.05,39.97,6838800
2025-04-08,CCJ,38.79,38.97,36.01,36.68,36.61,4940600
2025-04-07,CCJ,36.0,39.27,35.0,37.16,37.09,6239800
2025-04-04,CCJ,39.62,40.01,36.43,37.83,37.76,9420300
2025-04-03,CCJ,40.72,41.81,40.43,40.91,40.83,5631400
2025-04-02,CCJ,41.02,42.63,41.02,42.47,42.39,2367800
2025-04-01,CCJ,41.85,42.29,40.5,41.8,41.72,3071100
2025-03-31,CCJ,40.5,41.39,40.44,41.16,41.08,4832600
2025-03-28,CCJ,42.28,43.25,41.62,41.83,41.75,2481700
2025-03-27,CCJ,42.94,43.33,42.19,42.63,42.55,2260800
2025-03-26,CCJ,44.45,44.61,42.97,43.25,43.17,2639300
2025-03-25,CCJ,45.54,45.87,44.05,44.48,44.39,2775000
2025-03-24,CCJ,45.36,46.21,45.06,45.74,45.65,2388400
2025-03-21,CCJ,44.64,45.02,44.02,44.53,44.44,2993200
2025-03-20,CCJ,43.66,45.81,43.66,44.85,44.76,4191900
2025-03-19,CCJ,43.54,44.34,43.39,44.19,44.1,3029500
2025-03-18,CCJ,43.2,43.48,42.38,43.09,43.01,2389900
2025-03-17,CCJ,42.57,43.68,42.55,43.33,43.25,2481100
2025-03-14,CCJ,42.54,43.13,42.16,42.47,42.39,3951200
2025-03-13,CCJ,42.38,43.11,41.42,41.81,41.73,3382500
2025-03-12,CCJ,43.52,43.84,42.15,42.6,42.52,4787100
2025-03-11,CCJ,40.69,42.48,40.32,41.73,41.65,4299500
2025-03-10,CCJ,40.86,41.45,40.0,40.64,40.56,5791300
2025-03-07,CCJ,42.35,42.35,40.72,41.83,41.75,4137700
2025-03-06,CCJ,41.95,43.47,41.64,42.13,42.05,3651700
2025-03-05,CCJ,42.55,43.14,41.93,42.99,42.91,3518200
2025-03-04,CCJ,40.04,42.77,39.31,41.89,41.81,8631100
2025-03-03,CCJ,44.64,44.75,40.7,41.11,41.03,5522300
2025-02-28,CCJ,42.9,44.08,42.4,44.04,43.95,3135900
2025-02-27,CCJ,45.64,46.25,43.19,43.48,43.4,5695200
2025-02-26,CCJ,44.67,45.51,44.07,44.72,44.63,5080800
2025-02-25,CCJ,43.35,43.91,42.86,43.59,43.51,4893500
2025-02-24,CCJ,43.61,44.14,42.36,43.28,43.2,5578700
2025-02-21,CCJ,46.42,46.49,43.08,43.48,43.4,7348200
2025-02-20,CCJ,48.5,48.81,46.08,46.54,46.45,5174700
2025-02-19,CCJ,46.93,47.47,45.91,46.55,46.46,5303400
2025-02-18,CCJ,47.3,48.06,46.12,47.92,47.83,4688000
2025-02-14,CCJ,49.29,49.37,46.73,47.19,47.1,5179500
2025-02-13,CCJ,49.46,49.98,48.52,49.08,48.98,4539400
2025-02-12,CCJ,49.2,51.01,48.97,49.63,49.53,3038000
2025-02-11,CCJ,50.14,50.55,49.5,49.85,49.75,3206000
2025-02-10,CCJ,50.5,51.25,50.11,50.36,50.26,2631600
2025-02-07,CCJ,48.9,50.72,48.8,49.93,49.83,3547300
2025-02-06,CCJ,50.73,50.85,48.18,48.7,48.61,3297000
2025-02-05,CCJ,50.25,50.98,49.6,50.35,50.25,3534900
2025-02-04,CCJ,48.41,50.81,48.41,50.32,50.22,3453900
2025-02-03,CCJ,47.44,48.56,46.88,47.45,47.36,5044300
2025-01-31,CCJ,50.79,51.33,48.66,49.44,49.34,3819000
2025-01-30,CCJ,51.11,51.64,49.97,50.3,50.2,5231800
2025-01-29,CCJ,48.72,50.25,48.51,50.07,49.97,5188700
2025-01-28,CCJ,48.1,48.67,46.54,48.6,48.51,7245500
