date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-02-28,LEU,88.53,91.89,84.7,90.73,90.73,739000
2025-02-27,LEU,96.5,98.0,89.33,89.52,89.52,707000
2025-02-26,LEU,90.36,95.5,88.86,93.5,93.5,741200
2025-02-25,LEU,92.35,93.67,85.5,87.63,87.63,909400
2025-02-24,LEU,97.33,97.33,88.09,89.58,89.58,909400
2025-02-21,LEU,104.62,104.95,94.64,98.27,98.27,989700
2025-02-20,LEU,105.32,106.13,101.0,104.16,104.16,660100
2025-02-19,LEU,108.81,110.0,104.34,106.0,106.0,963200
2025-02-18,LEU,112.23,115.77,108.08,111.66,111.66,653300
2025-02-14,LEU,118.0,118.0,112.5,113.99,113.99,562700
2025-02-13,LEU,121.5,122.0,111.78,117.77,117.77,939000
2025-02-12,LEU,113.37,122.95,113.0,118.71,118.71,1221100
2025-02-11,LEU,112.57,118.97,112.4,114.0,114.0,1123700
2025-02-10,LEU,107.0,119.42,104.5,114.39,114.39,1627800
2025-02-07,LEU,94.9,111.9,86.9,108.91,108.91,4301500
2025-02-06,LEU,85.24,85.54,78.84,81.81,81.81,669500
2025-02-05,LEU,79.65,86.83,79.51,84.4,84.4,700100
2025-02-04,LEU,85.33,85.6,78.75,80.4,80.4,517100
2025-02-03,LEU,78.0,83.23,77.01,81.87,81.87,390200
2025-01-31,LEU,86.91,87.46,82.14,82.3,82.3,689900
2025-01-30,LEU,82.78,86.88,82.64,85.38,85.38,552700
2025-01-29,LEU,79.58,82.7,79.2,81.38,81.38,508400
2025-01-28,LEU,80.0,81.03,75.0,78.92,78.92,629200
2025-01-27,LEU,83.5,84.23,76.5,78.19,78.19,1896400
2025-01-24,LEU,97.9,99.57,91.31,92.0,92.0,883000
2025-01-23,LEU,89.35,97.7,89.0,94.2,94.2,1111900
2025-01-22,LEU,94.39,94.39,88.64,90.81,90.81,1199400
2025-01-21,LEU,81.63,89.38,79.07,88.53,88.53,1369500
2025-01-17,LEU,75.22,79.12,74.13,77.83,77.83,699600
