date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2026-06-02,NVDA,227.18,232.28,221.35,222.82,222.56,193362900
2026-06-01,NVDA,215.73,224.87,215.7,224.36,224.1,212850700
2026-05-29,NVDA,214.58,217.86,211.13,211.14,210.89,289410600
2026-05-28,NVDA,211.28,215.52,211.22,214.25,214.0,143996000
2026-05-27,NVDA,214.12,214.15,208.78,212.6,212.35,167601200
2026-05-26,NVDA,216.54,218.18,212.0,214.86,214.61,187202600
2026-05-22,NVDA,220.9,221.01,214.8,215.33,215.08,169275700
2026-05-21,NVDA,222.29,227.4,217.93,219.51,219.25,203381800
2026-05-20,NVDA,223.18,226.13,220.5,223.47,223.21,184201600
2026-05-19,NVDA,219.62,224.48,217.91,220.61,220.35,140948200
2026-05-18,NVDA,229.87,230.0,218.37,222.32,222.06,146280900
2026-05-15,NVDA,229.76,231.5,224.24,225.32,225.06,180977600
2026-05-14,NVDA,229.85,236.54,229.3,235.74,235.47,180782900
2026-05-13,NVDA,224.93,227.84,221.57,225.83,225.57,150405400
2026-05-12,NVDA,218.55,223.75,214.92,220.78,220.52,159176600
2026-05-11,NVDA,214.04,222.3,213.89,219.44,219.18,160685800
2026-05-08,NVDA,213.03,217.8,212.89,215.2,214.95,136421400
2026-05-07,NVDA,208.34,214.2,206.5,211.5,211.25,168307900
2026-05-06,NVDA,199.89,208.27,198.61,207.83,207.59,188362800
2026-05-05,NVDA,199.3,200.24,196.03,196.5,196.27,113406600
2026-05-04,NVDA,199.5,201.73,194.74,198.48,198.25,125368100
2026-05-01,NVDA,201.28,203.0,197.12,198.45,198.22,128647000
2026-04-30,NVDA,209.93,210.3,198.7,199.57,199.34,225239200
2026-04-29,NVDA,212.7,212.72,207.58,209.25,209.01,123711800
2026-04-28,NVDA,209.49,214.73,208.2,213.17,212.92,180275400
2026-04-27,NVDA,209.65,216.83,207.38,216.61,216.36,187172400
2026-04-24,NVDA,199.96,210.95,199.81,208.27,208.03,214134400
2026-04-23,NVDA,202.46,203.83,197.22,199.64,199.41,113561800
2026-04-22,NVDA,200.99,202.5,199.0,202.5,202.26,107501000
2026-04-21,NVDA,202.13,202.75,199.0,199.88,199.65,107945300
2026-04-20,NVDA,199.98,202.17,197.84,202.06,201.82,119381400
2026-04-17,NVDA,199.9,201.7,199.27,201.68,201.45,160324400
2026-04-16,NVDA,197.43,199.85,195.81,198.35,198.12,134012900
2026-04-15,NVDA,196.54,200.4,195.74,198.87,198.64,185338400
2026-04-14,NVDA,190.84,196.51,190.77,196.51,196.28,161307000
2026-04-13,NVDA,186.03,189.66,185.74,189.31,189.09,133648200
2026-04-10,NVDA,184.31,190.0,184.3,188.63,188.41,160459500
2026-04-09,NVDA,181.84,184.08,180.62,183.91,183.7,116428500
2026-04-08,NVDA,184.5,185.26,180.3,182.08,181.87,147732700
2026-04-07,NVDA,175.73,178.23,173.66,178.1,177.89,132534900
2026-04-06,NVDA,177.16,177.79,175.76,177.64,177.43,107564300
2026-04-02,NVDA,172.18,177.49,171.37,177.39,177.18,143143200
2026-04-01,NVDA,176.0,177.37,174.75,175.75,175.55,168132000
2026-03-31,NVDA,166.97,174.62,166.96,174.4,174.2,226181300
2026-03-30,NVDA,168.78,169.45,164.27,165.17,164.98,185627000
2026-03-27,NVDA,170.0,170.97,167.01,167.52,167.32,196212700
2026-03-26,NVDA,176.07,176.51,171.14,171.24,171.04,186152200
2026-03-25,NVDA,177.1,181.22,176.85,178.68,178.47,162602100
